MeanPriceDistrict;Square;LifeSquare_per_Square;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Ecology_2_bin;Social_1;Social_3;Helthcare_2;Shops_2_bin;Price
4378.3647;38.626163;0.49633428;9.0;10;16;1980;0.12737590000000001;0;43;3;3;0;182028.11
4378.3647;55.508086999999996;0.64366555;9.0;13;17;1975;0.12737590000000001;0;43;3;3;0;262742.5
4378.3647;46.114674;0.65487456;6.0;4;12;1975;0.12737590000000001;0;43;3;3;0;205410.88
4378.3647;56.677002;0.5492789;8.0;9;12;1978;0.12737590000000001;0;43;3;3;0;218381.06
4378.3647;41.505559999999996;0.61738354;6.0;23;23;1977;0.12737590000000001;0;43;3;3;0;244477.48
4378.3647;35.819206;0.48403534;6.0;7;12;1975;0.12737590000000001;0;43;3;3;0;156473.58
4378.3647;38.423522999999996;0.51609063;9.0;12;16;1985;0.12737590000000001;0;43;3;3;0;190578.02
4378.3647;67.16356999999999;0.69150525;7.0;11;12;1974;0.12737590000000001;0;43;3;3;0;293836.38
4378.3647;61.099093999999994;0.66597277;6.0;8;9;1971;0.12737590000000001;0;43;3;3;0;213371.44
4378.3647;53.535872999999995;0.6097134;9.0;7;12;1976;0.12737590000000001;0;43;3;3;0;216564.52
4378.3647;80.668465;0.61738354;12.0;25;25;2014;0.12737590000000001;0;43;3;3;0;384455.62
4378.3647;39.108707;0.63278484;8.0;12;12;1983;0.12737590000000001;0;43;3;3;0;166908.02
4378.3647;45.813877000000005;0.61738354;9.0;13;17;1977;0.12737590000000001;0;43;3;3;0;210803.23
4378.3647;40.37262;0.55935055;7.0;15;17;2005;0.12737590000000001;0;43;3;3;0;171483.86
4378.3647;63.778687;0.6733563;8.0;10;13;1975;0.12737590000000001;0;43;3;3;0;148040.23
4378.3647;38.309826;0.5878519;10.0;7;22;2007;0.12737590000000001;0;43;3;3;0;213433.95
4378.3647;60.82108;0.5476076999999999;13.0;9;15;2006;0.12737590000000001;0;43;3;3;0;321798.16
4378.3647;61.231087;0.7059015999999999;6.0;8;9;1974;0.12737590000000001;0;43;3;3;0;171286.75
3119.4456;47.564440000000005;0.49563122;13.0;9;24;2012;0.050900057;0;43;1;2;0;199556.86
3119.4456;43.19685;0.49058140000000006;6.0;8;9;1990;0.041116353;0;53;4;1;0;142777.64
3119.4456;41.46593;0.5816680000000001;8.0;2;12;1982;0.050900057;0;43;1;2;0;139769.89
3119.4456;60.804543;0.5085776;11.0;5;45;2016;0.050900057;0;43;1;2;0;213171.14
3119.4456;42.467007;0.61738354;7.0;2;15;2009;0.041116353;0;53;4;1;0;158613.12
3119.4456;50.160206;0.69183517;6.0;4;12;1976;0.07542368;0;25;0;0;0;155776.94
3119.4456;78.264534;0.53224254;11.0;7;24;2012;0.050900057;0;43;1;2;0;311756.2
3119.4456;45.07346;0.62096345;6.0;1;9;1980;0.050900057;0;43;1;2;0;91840.25
3119.4456;50.479538;0.6872875;9.0;4;12;1976;0.050900057;0;43;1;2;0;180932.45
3119.4456;136.4591;0.61738354;6.0;2;2;1977;0.004949358;0;25;0;0;0;200303.36
3119.4456;64.73916;0.5222635;11.0;14;22;2016;0.050900057;0;43;1;2;0;170511.22
3119.4456;40.131972999999995;0.47970703;8.0;8;17;1985;0.050900057;0;43;1;2;0;147702.64
3119.4456;39.742737;0.4812398;10.0;14;17;1982;0.050900057;0;43;1;2;0;142874.08
3119.4456;62.577103;0.72255915;6.0;1;12;1975;0.07542368;0;25;0;0;0;186861.19
3119.4456;33.400295;0.5898492;6.0;2;9;1978;0.050900057;0;43;1;2;0;124346.85
3119.4456;135.71106;0.61738354;6.0;1;1;1977;0.004949358;0;25;0;0;0;196538.38
3119.4456;76.74394000000001;0.6126323;10.0;7;16;1983;0.050900057;0;43;1;2;0;268176.1
3119.4456;39.856106;0.5867283;10.0;7;13;1976;0.07542368;0;25;0;0;0;151184.64
3119.4456;41.41277;0.543316;8.0;6;12;1982;0.050900057;0;43;1;2;0;148027.39
3119.4456;40.422993;0.46398273;8.0;7;16;2005;0.050900057;0;43;1;2;0;141704.8
3119.4456;60.91781999999999;0.5686121999999999;12.0;3;15;2011;0.041116353;0;53;4;1;0;213407.61
3119.4456;37.13733;0.5409706999999999;6.0;13;17;2011;0.041116353;0;53;4;1;0;137070.02
3119.4456;35.82673;0.53131306;7.0;4;9;1978;0.050900057;0;43;1;2;0;139765.05
3119.4456;35.813334999999995;0.5666565;6.0;9;9;1976;0.07542368;0;25;0;0;0;127717.88
3119.4456;63.333702;0.53359693;10.0;4;16;2014;0.050900057;0;43;1;2;0;146350.8
3119.4456;66.17024;0.53568697;12.0;7;17;2011;0.041116353;0;53;4;1;0;204196.47
3119.4456;45.56315;0.6159295;5.0;4;5;1975;0.01131981;0;2;1;0;0;96858.91
3119.4456;54.933085999999996;0.6147216;8.0;12;17;1984;0.050900057;0;43;1;2;0;193279.27
3119.4456;37.831579999999995;0.57464486;9.0;8;12;1977;0.050900057;0;43;1;2;0;143018.05
3119.4456;58.138016;0.5249763000000001;12.0;8;24;2005;0.050900057;0;43;1;2;0;254827.02
3119.4456;46.993694;0.7069504;6.0;12;12;1974;0.07542368;0;25;0;0;0;171845.12
3119.4456;43.75035;0.48344788;8.0;8;17;2010;0.041116353;0;53;4;1;0;134457.62
3119.4456;75.34522;0.60086477;10.0;1;17;2006;0.0;0;27;0;2;0;311453.94
3119.4456;45.283875;0.6632548;6.0;9;12;1974;0.07542368;0;25;0;0;0;168827.47
3119.4456;59.2066;0.53041774;9.0;13;24;2015;0.050900057;0;43;1;2;0;247613.58
3119.4456;45.823093;0.64359075;6.0;2;9;1975;0.07542368;0;25;0;0;0;154881.83
3119.4456;68.21846;0.61738354;6.0;3;9;2013;0.012521633999999999;0;2;0;0;0;86540.22
3119.4456;48.214695;0.6583405999999999;6.0;10;12;1974;0.07542368;0;25;0;0;0;172509.14
3119.4456;65.811226;0.76358426;6.0;10;13;1976;0.07542368;0;25;0;0;0;105079.23
3119.4456;42.501007;0.4855139;8.0;7;16;2006;0.050900057;0;43;1;2;0;166112.81
3119.4456;38.07385;0.49527216;10.0;12;17;2003;0.050900057;0;43;1;2;0;147209.67
3119.4456;66.153625;0.69894546;9.0;3;12;1972;0.12737590000000001;0;43;3;3;0;248222.5
3119.4456;42.490395;0.47357002;8.0;15;17;2009;0.041116353;0;53;4;1;0;155642.2
3119.4456;36.04705;0.5141764;6.0;1;9;1976;0.07542368;0;25;0;0;0;132149.88
3119.4456;78.27243;0.6528651999999999;10.0;8;17;2003;0.050900057;0;43;1;2;0;269775.8
3119.4456;41.358940000000004;0.54280496;9.0;7;16;1987;0.07542368;0;25;0;0;0;139069.61
3119.4456;137.28592;0.61738354;6.0;3;13;1977;0.004949358;0;25;0;0;0;197507.56
3119.4456;64.58021;0.5212091;11.0;7;17;2008;0.041116353;0;53;4;1;0;204936.47
3119.4456;40.17245;0.59551597;9.0;7;13;1985;0.07542368;0;25;0;0;0;148702.92
3119.4456;136.40666000000002;0.54289573;12.0;6;13;2018;0.004949358;0;25;0;0;0;166283.19
3119.4456;40.085518;0.5689143;8.0;8;12;1983;0.050900057;0;43;1;2;0;148028.72
3119.4456;135.4255;0.61738354;6.0;2;13;1977;0.004949358;0;25;0;0;0;169257.39
3119.4456;59.810669999999995;0.55429816;10.0;16;22;2012;0.050900057;0;43;1;2;0;183403.53
3119.4456;39.45827;0.49862522;10.0;5;21;2013;0.050900057;0;43;1;2;0;137045.06
3119.4456;53.83423199999999;0.6276937;6.0;7;9;1976;0.07542368;0;25;0;0;0;184756.19
3119.4456;40.628105;0.52293354;8.0;8;12;1984;0.050900057;0;43;1;2;0;148458.94
3119.4456;39.45819;0.5481808000000001;8.0;9;17;1985;0.050900057;0;43;1;2;0;130416.07
3119.4456;52.862143999999994;0.6225304;9.0;7;14;1976;0.07542368;0;25;0;0;0;177282.64
3119.4456;46.487815999999995;0.6742607;6.0;5;9;1974;0.07542368;0;25;0;0;0;166350.61
3119.4456;135.96147;0.61738354;6.0;3;3;1977;0.004949358;0;25;0;0;0;198524.45
3119.4456;41.515879999999996;0.5943951;8.0;4;14;1985;0.07542368;0;25;0;0;0;134059.9
3119.4456;44.42045;0.53052264;8.0;15;16;2004;0.050900057;0;43;1;2;0;150409.47
3119.4456;47.30592;0.67250377;6.0;7;13;1975;0.07542368;0;25;0;0;0;163363.92
3119.4456;134.02832;0.61738354;6.0;1;1;1977;0.004949358;0;25;0;0;0;167345.73
3119.4456;38.833508;0.5288684;9.0;9;16;1986;0.07542368;0;25;0;0;0;144421.39
3119.4456;40.95445;0.55050045;8.0;6;12;1977;0.050900057;0;43;1;2;0;151234.55
3119.4456;40.818259999999995;0.61738354;9.0;14;22;2014;0.050900057;0;43;1;2;0;159229.83
3119.4456;54.66311999999999;0.633075;8.0;6;12;1983;0.050900057;0;43;1;2;0;183144.86
3119.4456;34.723984;0.5713789;9.0;6;16;1988;0.07542368;0;25;0;0;0;149649.08
4405.3716;43.871025;0.5952536;5.0;5;9;1969;0.26508868;0;37;0;3;0;213001.52
4405.3716;48.31278;0.6477828;8.0;13;13;1971;0.26508868;0;37;0;3;0;200701.52
4405.3716;20.924927;0.5090319000000001;3.0;7;13;1968;0.26508868;0;37;0;3;0;128808.086
4405.3716;46.81968;0.61738354;11.0;13;22;2012;0.26508868;0;37;0;3;0;113913.69
4405.3716;70.995476;0.54840165;14.0;11;20;2008;0.24603155;0;22;4;3;0;349187.72
4405.3716;46.531017;0.55974996;5.0;3;5;1967;0.26508868;0;37;0;3;0;183490.33
4405.3716;39.09323;0.6379733;9.0;4;12;1969;0.26508868;0;37;0;3;0;161610.48
4405.3716;37.256943;0.607676;7.0;5;9;1966;0.26508868;0;37;0;3;0;183299.62
4405.3716;42.6723;0.7458308000000001;5.0;6;13;1965;0.26508868;0;37;0;3;0;164582.08
4405.3716;51.099284999999995;0.6277773;6.0;8;12;1969;0.26508868;0;37;0;3;0;192762.0
4405.3716;36.29233;0.6387028;9.0;8;12;1972;0.26508868;0;37;0;3;0;155064.17
4405.3716;44.418465000000005;0.47520185;8.0;10;15;1973;0.26508868;0;37;0;3;0;214431.0
4405.3716;33.728783;0.6633041999999999;5.0;6;13;1965;0.26508868;0;37;0;3;0;145765.0
4405.3716;36.28027;0.63994825;9.0;12;12;1970;0.26508868;0;37;0;3;0;162688.7
4405.3716;37.613358000000005;0.5541835999999999;7.0;2;17;1990;0.24603155;0;22;4;3;0;207856.72
4405.3716;41.808918;0.5760499;8.0;9;14;1991;0.24603155;0;22;4;3;0;222767.73
4405.3716;32.351303;0.5875691999999999;5.0;4;5;1960;0.26508868;0;37;0;3;0;148593.58
4405.3716;32.682735;0.60528505;5.0;6;13;1969;0.26508868;0;37;0;3;0;151319.52
4405.3716;44.177357;0.6939285;5.0;4;5;1965;0.26508868;0;37;0;3;0;181878.44
4405.3716;35.905190000000005;0.570959;5.0;5;5;1963;0.24603155;0;22;4;3;0;163087.28
4405.3716;42.99208;0.55099577;8.0;6;14;1995;0.26508868;0;37;0;3;0;171970.3
4405.3716;22.682705;0.64649844;3.0;5;5;1969;0.26508868;0;37;0;3;0;118004.83
4405.3716;48.407574;0.61738354;8.0;5;15;1973;0.26508868;0;37;0;3;0;91329.61
4405.3716;73.83735;0.6144876;10.0;7;13;1997;0.26508868;0;37;0;3;0;354787.34
4405.3716;59.44935600000001;0.56068325;10.0;7;13;1995;0.26508868;0;37;0;3;0;229145.86
4405.3716;47.433987;0.69628924;5.0;1;5;1968;0.26508868;0;37;0;3;0;164644.73
4405.3716;58.308845999999996;0.7230993;6.0;2;9;1968;0.26508868;0;37;0;3;0;225284.7
4405.3716;45.949290000000005;0.64892775;5.0;4;5;1964;0.26508868;0;37;0;3;0;194240.53
4405.3716;74.856964;0.5816547;8.0;13;14;1992;0.26508868;0;37;0;3;0;336401.9
4405.3716;47.016186;0.59559864;5.0;5;5;1966;0.26508868;0;37;0;3;0;185388.7
4405.3716;35.886883000000005;0.55786335;5.0;5;5;1963;0.26508868;0;37;0;3;0;132094.25
4405.3716;40.540436;0.4744387;8.0;10;17;1991;0.24603155;0;22;4;3;0;178495.88
4405.3716;32.243183;0.6603085;5.0;6;13;1966;0.26508868;0;37;0;3;0;159358.62
4405.3716;75.5988;0.6273174;10.0;5;14;2005;0.24603155;0;22;4;3;0;418134.9
4405.3716;45.151844;0.61491555;5.0;2;5;1968;0.26508868;0;37;0;3;0;167300.1
4405.3716;54.400890000000004;0.59542143;8.0;9;14;1991;0.24603155;0;22;4;3;0;304576.03
4405.3716;51.636070000000004;0.62893504;8.0;5;17;1988;0.24603155;0;22;4;3;0;258636.1
4405.3716;58.88916999999999;0.61838716;9.0;4;17;1989;0.24603155;0;22;4;3;0;217401.33
4405.3716;27.098442;0.6148201999999999;3.0;3;5;1965;0.26508868;0;37;0;3;0;124179.7
4405.3716;58.96031;0.5824526;9.0;8;15;1973;0.26508868;0;37;0;3;0;264619.94
4405.3716;47.180595000000004;0.6490689000000001;5.0;5;5;1968;0.26508868;0;37;0;3;0;166750.61
4405.3716;45.787113;0.7232099;5.0;7;13;1963;0.24603155;0;22;4;3;0;184222.95
4405.3716;54.068176;0.67033774;9.0;13;17;2006;0.24603155;0;22;4;3;0;286576.56
4405.3716;39.930794;0.57588345;7.0;15;17;1988;0.24603155;0;22;4;3;0;192330.7
4405.3716;54.35833;0.65552425;9.0;15;17;1990;0.24603155;0;22;4;3;0;242370.84
4405.3716;32.580999999999996;0.6852937;5.0;1;5;1967;0.26508868;0;37;0;3;0;140783.77
4405.3716;32.69647;0.7268206;5.0;6;13;1967;0.26508868;0;37;0;3;0;145306.64
4405.3716;49.327909999999996;0.61738354;12.0;15;23;2008;0.24603155;0;22;4;3;0;245768.1
4405.3716;41.177174;0.5600584;6.0;8;12;1970;0.26508868;0;37;0;3;0;183583.4
4405.3716;31.552776;0.63620824;5.0;6;13;1966;0.26508868;0;37;0;3;0;143405.9
4405.3716;27.298758000000003;0.55865085;3.0;1;5;1967;0.26508868;0;37;0;3;0;126918.47
4405.3716;36.030296;0.6117526;10.0;11;12;1971;0.26508868;0;37;0;3;0;147890.88
4405.3716;41.33846;0.47294527;8.0;15;15;1975;0.26508868;0;37;0;3;0;229025.1
4405.3716;50.157917;0.69170004;8.0;7;13;1971;0.26508868;0;37;0;3;0;196438.36
4405.3716;87.83841;0.6406936;8.0;3;5;1958;0.24603155;0;22;4;3;0;266628.8
4405.3716;46.35772;0.65748674;5.0;4;5;1967;0.26508868;0;37;0;3;0;175521.61
4405.3716;32.881535;0.7598636;5.0;8;9;1967;0.26508868;0;37;0;3;0;159623.08
4405.3716;37.857407;0.59044963;9.0;3;12;1969;0.26508868;0;37;0;3;0;189627.72
4405.3716;36.028408;0.5626219;9.0;12;13;1969;0.26508868;0;37;0;3;0;154162.23
4405.3716;40.538920000000005;0.5021327;8.0;7;16;1979;0.26508868;0;37;0;3;0;173409.53
4405.3716;42.09191;0.61738354;6.0;7;9;1969;0.26508868;0;37;0;3;0;181789.36
4405.3716;46.60947;0.65948516;5.0;6;13;1967;0.26508868;0;37;0;3;0;168110.08
4405.3716;43.06868;0.693559;5.0;3;5;1970;0.24603155;0;22;4;3;0;164773.17
4405.3716;58.41150699999999;0.617045;9.0;14;17;2005;0.24603155;0;22;4;3;0;273656.88
4405.3716;52.51276800000001;0.57383096;8.0;16;17;1988;0.24603155;0;22;4;3;0;314948.2
4405.3716;42.17678;0.66590405;5.0;2;5;1965;0.26508868;0;37;0;3;0;176344.83
4405.3716;42.507046;0.5660613;6.0;13;13;1969;0.26508868;0;37;0;3;0;193286.0
4405.3716;61.931107;0.74480164;5.0;4;5;1966;0.26508868;0;37;0;3;0;220194.81
4405.3716;85.404205;0.5847777;8.0;8;14;1995;0.26508868;0;37;0;3;0;330243.5
4405.3716;21.121279;0.7197774;3.0;4;5;1964;0.26508868;0;37;0;3;0;113846.125
4405.3716;34.89222;0.62980413;5.0;5;5;1966;0.26508868;0;37;0;3;0;156324.73
4405.3716;73.43795;0.58669806;10.0;9;17;1990;0.24603155;0;22;4;3;0;384070.34
4667.0093;81.99479000000001;0.5328241;10.0;2;22;2008;0.08761909;0;8;5;1;0;481360.38
4667.0093;86.59411999999999;0.631628;10.0;7;17;2008;0.08761909;0;8;5;1;0;85537.734
4667.0093;73.32636;0.74819285;8.0;2;5;1968;0.08761909;0;8;5;1;0;314391.56
4667.0093;33.315784;0.6935511;5.0;3;9;1962;0.08761909;0;8;5;1;0;155788.4
4667.0093;39.278736;0.5936268;10.0;16;22;2012;0.08761909;0;8;5;1;0;252965.92
4667.0093;34.77616;0.61738354;6.0;3;5;1961;0.08761909;0;8;5;1;0;146948.28
4667.0093;59.0327;0.6180106;10.0;12;25;2004;0.08761909;0;8;5;1;0;295553.2
4667.0093;44.057922;0.7544986;5.0;6;13;1962;0.08761909;0;8;5;1;0;175600.86
4667.0093;45.02681;0.6458253;5.0;7;13;1965;0.08761909;0;8;5;1;0;187976.55
4667.0093;33.321438;0.6275076999999999;5.0;5;5;1959;0.08761909;0;8;5;1;0;158409.16
4667.0093;39.916744;0.68738794;5.0;3;5;1964;0.08761909;0;8;5;1;0;186210.7
4667.0093;59.309475;0.7103391;7.0;3;9;1975;0.08761909;0;8;5;1;0;250434.05
4667.0093;38.405014;0.59198207;10.0;4;25;2006;0.08761909;0;8;5;1;0;228575.5
4667.0093;58.40701;0.617527;9.0;7;14;2012;0.08761909;0;8;5;1;0;376494.34
4667.0093;40.531334;0.5744529;7.0;1;9;1968;0.08761909;0;8;5;1;0;187050.89
4667.0093;38.487663;0.50638753;10.0;11;22;2012;0.08761909;0;8;5;1;0;256576.02
4667.0093;38.755404999999996;0.47235385;8.0;2;14;1978;0.08761909;0;8;5;1;0;91600.74
3987.2207;36.67341;0.61738354;9.0;3;12;2003;0.041116353;0;53;4;1;0;168143.34
3987.2207;41.888844;0.53587604;8.0;10;14;1995;0.041116353;0;53;4;1;0;174939.53
3987.2207;74.380264;0.64627635;10.0;6;17;1994;0.041116353;0;53;4;1;0;275636.66
3987.2207;38.625071999999996;0.6152;8.0;16;17;1997;0.041116353;0;53;4;1;0;171461.0
3987.2207;77.65365;0.64288735;10.0;13;14;2002;0.041116353;0;53;4;1;0;312582.47
3987.2207;44.12895;0.61738354;10.0;10;13;2005;0.041116353;0;53;4;1;0;201374.61
3987.2207;77.803986;0.6142773;10.0;4;17;2005;0.041116353;0;53;4;1;0;316947.16
3987.2207;41.91258;0.46951112;10.0;9;16;2005;0.041116353;0;53;4;1;0;149635.39
3987.2207;71.59345;0.5734609;11.0;7;10;2002;0.041116353;0;53;4;1;0;254721.16
3987.2207;57.583626;0.5328684;11.0;6;9;2002;0.041116353;0;53;4;1;0;240756.0
3987.2207;43.56537;0.61738354;7.0;7;10;2001;0.041116353;0;53;4;1;0;161933.52
3987.2207;78.43826;0.51054126;11.0;3;9;2004;0.041116353;0;53;4;1;0;295589.1
3987.2207;38.873726;0.61738354;9.0;8;12;1995;0.041116353;0;53;4;1;0;174918.25
3987.2207;55.40513000000001;0.63871497;9.0;4;8;1998;0.041116353;0;53;4;1;0;202248.05
3987.2207;41.25608;0.46262929999999997;8.0;4;15;2011;0.041116353;0;53;4;1;0;176193.08
3987.2207;39.230484000000004;0.61738354;9.0;4;14;2001;0.041116353;0;53;4;1;0;171677.73
3987.2207;52.91913;0.60334903;8.0;7;13;1995;0.041116353;0;53;4;1;0;210166.23
3987.2207;91.53281;0.6678835;10.0;4;17;2005;0.041116353;0;53;4;1;0;194392.8
3987.2207;42.459720000000004;0.61738354;7.0;4;15;2011;0.041116353;0;53;4;1;0;165636.16
3987.2207;49.462996999999994;0.61738354;6.0;8;15;2016;0.041116353;0;53;4;1;0;119791.1
3987.2207;62.077362;0.4872179;11.0;8;15;2010;0.041116353;0;53;4;1;0;235040.23
3987.2207;58.993556999999996;0.57306415;11.0;9;14;2004;0.041116353;0;53;4;1;0;235471.66
3987.2207;85.93616999999999;0.53119004;10.0;14;16;2005;0.041116353;0;53;4;1;0;298013.44
3987.2207;78.44568000000001;0.6010116;7.0;9;12;1977;0.041116353;0;53;4;1;0;290354.47
3987.2207;51.904205;0.5793123;8.0;7;12;1999;0.041116353;0;53;4;1;0;223005.61
3987.2207;62.783809999999995;0.56101036;10.0;5;10;1994;0.041116353;0;53;4;1;0;259293.02
3987.2207;46.782803;0.59262305;7.0;5;10;2003;0.041116353;0;53;4;1;0;161219.31
3987.2207;88.88597;0.54242104;11.0;7;13;2004;0.041116353;0;53;4;1;0;386301.97
3987.2207;55.61756;0.61738354;6.0;3;9;1977;0.041116353;0;53;4;1;0;138389.28
3987.2207;54.192528;0.6121328;9.0;8;12;2001;0.041116353;0;53;4;1;0;249915.52
3987.2207;45.840267;0.5100340999999999;9.0;4;8;2005;0.041116353;0;53;4;1;0;182769.38
3987.2207;90.05523000000001;0.5314542;11.0;7;13;2005;0.041116353;0;53;4;1;0;441108.9
3987.2207;38.589165;0.5936880999999999;8.0;10;12;2000;0.041116353;0;53;4;1;0;163489.31
3987.2207;42.318214000000005;0.48580056;10.0;7;12;2005;0.041116353;0;53;4;1;0;176870.25
3987.2207;41.25464;0.549434;8.0;4;17;1995;0.041116353;0;53;4;1;0;182356.31
3987.2207;55.111053000000005;0.6337523;9.0;11;16;2001;0.041116353;0;53;4;1;0;238400.86
3987.2207;86.12661999999999;0.5720569999999999;10.0;1;17;2002;0.041116353;0;53;4;1;0;267359.38
3987.2207;39.583736;0.5338670999999999;10.0;8;16;2004;0.041116353;0;53;4;1;0;154045.56
3987.2207;36.517357000000004;0.61738354;9.0;6;16;2005;0.041116353;0;53;4;1;0;183348.0
3987.2207;64.16471999999999;0.4797025;11.0;13;24;2004;0.041116353;0;53;4;1;0;292698.0
3987.2207;77.67623;0.64281297;10.0;7;17;1994;0.041116353;0;53;4;1;0;301379.7
3987.2207;76.73204;0.637878;10.0;6;10;1996;0.041116353;0;53;4;1;0;306423.12
3987.2207;39.974506;0.5434595999999999;7.0;10;14;2003;0.041116353;0;53;4;1;0;164223.5
3987.2207;39.146214;0.5913008000000001;8.0;10;10;2001;0.041116353;0;53;4;1;0;177723.73
3987.2207;58.666290000000004;0.5457518;9.0;13;16;2004;0.041116353;0;53;4;1;0;264550.8
3987.2207;57.639168000000005;0.6051983;8.0;3;9;1999;0.041116353;0;53;4;1;0;144400.25
3987.2207;39.228794;0.5522176999999999;8.0;2;10;1995;0.041116353;0;53;4;1;0;151909.64
3987.2207;73.057846;0.60655993;10.0;16;17;1997;0.041116353;0;53;4;1;0;308119.4
3987.2207;83.77868000000001;0.6166319;10.0;2;10;2003;0.041116353;0;53;4;1;0;324232.94
3987.2207;42.476704;0.5524599;8.0;5;12;2003;0.041116353;0;53;4;1;0;172894.06
3987.2207;44.443317;0.48846543;8.0;4;12;2006;0.041116353;0;53;4;1;0;173664.73
3987.2207;78.43053;0.6176254;11.0;10;13;2007;0.041116353;0;53;4;1;0;299145.6
3987.2207;74.96446999999999;0.61684257;10.0;13;17;1994;0.041116353;0;53;4;1;0;302606.9
3987.2207;54.456097;0.6360601;9.0;7;17;2005;0.041116353;0;53;4;1;0;245334.69
3987.2207;41.1727;0.48702280000000003;8.0;14;17;1995;0.041116353;0;53;4;1;0;171280.58
3987.2207;39.211956;0.5308483;10.0;7;22;1996;0.041116353;0;53;4;1;0;200440.67
3987.2207;79.89451;0.63789934;10.0;7;13;2005;0.041116353;0;53;4;1;0;296217.78
3987.2207;45.462658000000005;0.54568124;8.0;9;12;2000;0.041116353;0;53;4;1;0;182063.58
3987.2207;83.59703;0.5854018;10.0;16;17;2002;0.041116353;0;53;4;1;0;334986.06
3987.2207;35.990140000000004;0.50363326;6.0;1;9;1978;0.041116353;0;53;4;1;0;155312.3
3987.2207;72.242165;0.66870224;10.0;4;14;2001;0.041116353;0;53;4;1;0;296934.78
3987.2207;43.979735999999995;0.61738354;8.0;7;13;2009;0.041116353;0;53;4;1;0;169364.16
3987.2207;52.599854;0.5840453;8.0;1;9;2003;0.041116353;0;53;4;1;0;178267.64
3987.2207;39.602165;0.50572157;8.0;15;17;1994;0.041116353;0;53;4;1;0;173800.16
3987.2207;60.481625;0.52398604;10.0;7;8;2000;0.041116353;0;53;4;1;0;241670.28
3987.2207;35.411068;0.5223832;10.0;10;12;1999;0.041116353;0;53;4;1;0;83210.39
3987.2207;60.346416000000005;0.5934541;11.0;13;16;2003;0.041116353;0;53;4;1;0;254992.75
3987.2207;41.3026;0.61738354;9.0;2;7;2003;0.041116353;0;53;4;1;0;155644.45
3987.2207;36.768276;0.61738354;9.0;3;14;2002;0.041116353;0;53;4;1;0;175822.22
3987.2207;99.26343;0.6405451999999999;9.0;11;22;1995;0.041116353;0;53;4;1;0;377588.16
3987.2207;35.474686;0.508075;9.0;6;14;2002;0.041116353;0;53;4;1;0;171076.8
5031.626;44.82525;0.54076767;8.0;7;12;1981;0.041124634;0;46;5;1;0;207633.66
5031.626;62.346363000000004;0.7455666;6.0;2;12;1982;0.041124634;0;46;5;1;0;296954.44
5031.626;38.478424;0.61738354;6.0;7;13;2014;0.041124634;0;46;5;1;0;204576.42
5031.626;95.86778000000001;0.61738354;6.0;7;13;2014;0.041124634;0;46;5;1;0;471527.4
5031.626;83.090416;0.61738354;6.0;7;13;2016;0.041124634;0;46;5;1;0;388274.78
5031.626;41.178715000000004;0.61738354;8.0;7;13;2013;0.041124634;0;46;5;1;0;217089.94
5031.626;38.84016;0.48986992;8.0;2;16;1979;0.041124634;0;46;5;1;0;189992.0
5031.626;96.286194;0.61738354;10.0;14;20;2015;0.041124634;0;46;5;1;0;468793.6
5031.626;40.412437;0.61738354;8.0;8;25;2011;0.041124634;0;46;5;1;0;259391.8
5031.626;53.551407;0.5683256999999999;8.0;11;12;1982;0.041124634;0;46;5;1;0;272761.72
5031.626;76.86513000000001;0.6411061;10.0;16;16;1984;0.041124634;0;46;5;1;0;367507.53
5031.626;83.67256;0.61738354;6.0;5;12;2016;0.041124634;0;46;5;1;0;422486.88
5031.626;41.668648;0.48496320000000004;10.0;19;22;1996;0.041124634;0;46;5;1;0;215083.97
5031.626;38.054024;0.61738354;8.0;1;16;1980;0.041124634;0;46;5;1;0;194551.92
5031.626;53.78915799999999;0.5658734000000001;8.0;11;12;1984;0.041124634;0;46;5;1;0;328899.97
5031.626;39.357597;0.61738354;6.0;21;25;2017;0.041124634;0;46;5;1;0;220648.5
5031.626;52.29994;0.60993683;8.0;15;16;1980;0.041124634;0;46;5;1;0;271656.4
5031.626;61.136112;0.61738354;6.0;7;13;2016;0.041124634;0;46;5;1;0;326425.62
5031.626;84.02820600000001;0.5791995;9.0;15;25;2015;0.041124634;0;46;5;1;0;291778.94
5031.626;47.37215;0.6424493;6.0;9;12;1983;0.041124634;0;46;5;1;0;261002.4
5031.626;38.610325;0.61738354;6.0;7;13;2013;0.041124634;0;46;5;1;0;198710.08
5031.626;43.656887;0.46504584;9.0;6;24;2014;0.041124634;0;46;5;1;0;135982.44
5031.626;61.227093;0.57541144;10.0;7;13;1983;0.041124634;0;46;5;1;0;325719.12
5031.626;86.05979;0.61738354;6.0;7;13;2015;0.041124634;0;46;5;1;0;467773.38
5031.626;61.10000600000001;0.5543048;10.0;15;16;1981;0.041124634;0;46;5;1;0;320924.53
5031.626;56.801826;0.5440116999999999;9.0;3;12;1979;0.041124634;0;46;5;1;0;233496.08
5031.626;40.469223;0.61738354;10.0;19;20;2017;0.041124634;0;46;5;1;0;240710.86
5031.626;95.21010600000001;0.61738354;6.0;7;13;2014;0.041124634;0;46;5;1;0;477900.38
5031.626;42.069359999999996;0.53453964;6.0;1;10;2010;0.041124634;0;46;5;1;0;200021.83
