DistrictId;Rooms;Square;LifeSquare;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Social_1;Social_2;Social_3;Healthcare_1;Helthcare_2;Shops_1;Price;LifeSquareNan;Healthcare_1_Nan;LifeSquare_per_Square;Ecology_2_bin;Ecology_3_bin;Shops_2_bin;Price_1m;MeanPriceDistrict
48;1.0;36.323375122092656;22.33051231929737;6.0;10;13.0;1982;0.041124634;46;9515;5;900.0;1;10;178698.3390731409;0;1;0.6147697521014636;0;0;0;4919.651284399855;5031.626106336489
48;1.0;43.857677142394714;27.077007970754035;11.0;5;17.0;2005;0.041124634;46;9515;5;900.0;1;10;239865.6894086316;0;1;0.6173835400092413;0;0;0;5469.1836193204845;5031.626106336489
48;2.0;80.29411463750326;49.5722647368096;0.0;7;13.0;1977;0.041124634;46;9515;5;900.0;1;10;448076.4556562929;0;1;0.6173835400092413;0;0;0;5580.43958363803;5031.626106336489
48;1.0;39.809358719026925;23.87694083952769;8.0;4;14.0;1986;0.041124634;46;9515;5;900.0;1;10;200468.34000580528;0;1;0.5997821016924767;0;0;0;5035.70884978841;5031.626106336489
48;1.0;40.76291408149026;36.9352847952036;1.0;7;13.0;2015;0.041124634;46;9515;5;900.0;1;10;225121.6629260504;0;1;0.9061002047440784;0;0;0;5522.707784728136;5031.626106336489
48;3.0;98.99490934081615;61.11782757172698;0.0;3;13.0;1977;0.041124634;46;9515;5;900.0;1;10;418817.004446064;1;1;0.6173835400092413;0;0;0;4230.692337968367;5031.626106336489
48;3.0;96.05678406175831;59.303877385951616;1.0;7;13.0;2017;0.041124634;46;9515;5;900.0;1;10;524365.5507054054;0;1;0.6173835400092413;0;0;0;5458.912203101368;5031.626106336489
8;2.0;49.39599972865716;28.299600040195045;5.0;6;13.0;1962;0.07542368;26;4439;1;1130.0;1;5;186971.9265661055;0;0;0.5729127904213059;0;1;0;3785.1633248275666;4022.32912174484
8;1.0;43.488871048359115;26.84931315884136;8.0;8;14.0;2009;0.07542368;26;4439;1;1130.0;1;5;203558.79780449602;0;0;0.6173835400092413;0;1;0;4680.7100965702475;4022.32912174484
8;2.0;52.96012517533724;30.426606787911506;7.0;6;14.0;1985;0.07542368;26;4439;1;1130.0;1;5;211197.30254892266;0;0;0.5745191629962524;0;1;0;3987.855048486067;4022.32912174484
8;3.0;80.29138820280403;48.68498335403614;12.0;12;14.0;2005;0.43788524;23;5735;3;1084.0;0;5;337450.04726223927;0;0;0.6063537378512521;0;0;0;4202.8174479919435;4022.32912174484
8;1.0;38.37779147685658;22.55230461944217;8.0;2;14.0;1998;0.07542368;26;4439;1;1130.0;1;5;156705.71013115242;0;0;0.5876394589574587;0;1;0;4083.2393970781914;4022.32912174484
8;2.0;40.18375813724524;23.074563421200146;6.0;10;12.0;1970;0.07542368;26;4439;1;1130.0;1;5;166642.5713515241;0;0;0.5742261174873277;0;1;0;4147.013098734227;4022.32912174484
8;3.0;71.7312573737462;48.256500807858934;8.0;12;14.0;1977;0.07542368;26;4439;1;1130.0;1;5;256118.73714274704;0;0;0.6727402052416959;0;1;0;3570.5318228045876;4022.32912174484
8;1.0;49.23530177139428;43.066599695502994;1.0;14;32.0;2006;0.219006007;28;6746;3;900.0;1;4;226498.4616491287;0;1;0.8747097742076742;0;0;0;4600.326462926736;4022.32912174484
8;5.0;112.13552463664028;79.79545136427404;10.0;4;17.0;1999;0.43788524;23;5735;3;1084.0;0;5;471833.7875383693;0;0;0.7115983237501248;0;0;0;4207.7101709496765;4022.32912174484
8;3.0;76.46728724305476;47.39201450137504;10.0;5;17.0;1986;0.092290642;21;4346;2;165.0;1;2;299099.14579604525;0;0;0.6197684815303747;0;0;0;3911.465367475964;4022.32912174484
8;2.0;52.25791478470514;32.63531908603789;9.0;8;14.0;2006;0.092290642;21;4346;2;165.0;1;2;268419.6752799736;0;0;0.6245048088981461;0;0;0;5136.44060207574;4022.32912174484
8;2.0;45.263168383960654;31.2515454879562;4.0;9;9.0;1973;0.07542368;26;4439;1;1130.0;1;5;204126.84768895557;0;0;0.6904409612436769;0;1;0;4509.778148038118;4022.32912174484
8;3.0;77.06482781666155;49.57672390407676;10.0;7;17.0;1991;0.219006007;28;6746;3;900.0;1;4;317872.96797546506;0;1;0.6433119402020929;0;0;0;4124.747657020527;4022.32912174484
8;1.0;41.29202989478887;20.675775892774343;8.0;6;16.0;1984;0.07542368;26;4439;1;1130.0;1;5;167585.35308891506;0;0;0.5007207430939031;0;1;0;4058.539953495109;4022.32912174484
8;2.0;64.4161370999176;33.341412172827354;12.0;9;17.0;2010;0.092290642;21;4346;2;165.0;1;2;305559.0288991854;0;0;0.5175940948012855;0;0;0;4743.51680581567;4022.32912174484
8;1.0;42.3512518288531;21.46728733865214;9.0;4;17.0;2013;0.092290642;21;4346;2;165.0;1;2;90191.64805905994;0;0;0.5068867249875927;0;0;0;2129.60996816661;4022.32912174484
8;1.0;44.538858297412325;23.079559905868894;8.0;5;12.0;1981;0.219006007;28;6746;3;900.0;1;4;185960.15314013226;0;1;0.5181893022886445;0;0;0;4175.233947362688;4022.32912174484
8;1.0;32.850738223719944;18.234837303005868;5.0;4;9.0;1981;0.219006007;28;6746;3;900.0;1;4;158328.4056422945;0;1;0.5550815077220811;0;0;0;4819.630066272701;4022.32912174484
8;2.0;55.42739684365492;33.615298938965296;8.0;1;14.0;1986;0.07542368;26;4439;1;1130.0;1;5;205708.06918400052;0;0;0.6064744305741904;0;1;0;3711.306698458978;4022.32912174484
8;2.0;55.320560772057284;33.426401587480804;8.0;12;17.0;1995;0.219006007;28;6746;3;900.0;1;4;238608.65965989066;0;1;0.6042310692621298;0;0;0;4313.200306176455;4022.32912174484
8;2.0;44.140155766810906;26.720020238230386;6.0;4;14.0;1975;0.219006007;28;6746;3;900.0;1;4;199066.32736043108;0;1;0.6053449466601393;0;0;0;4509.869163400405;4022.32912174484
8;2.0;47.60345526431847;31.005274228646932;6.0;3;9.0;1970;0.07542368;26;4439;1;1130.0;1;5;168221.98334194726;0;0;0.6513240279826321;0;1;0;3533.8187618502416;4022.32912174484
8;1.0;31.420669119281307;16.49984340550486;5.0;5;5.0;1968;0.07542368;26;4439;1;1130.0;1;5;139027.30218081598;0;0;0.5251270538786751;0;1;0;4424.708514418677;4022.32912174484
8;2.0;59.228601814430036;33.70481175867325;11.0;8;14.0;2004;0.07542368;26;4439;1;1130.0;1;5;267965.5573240196;0;0;0.5690631000251242;0;1;0;4524.259380013498;4022.32912174484
8;1.0;36.969286207267615;20.671245778319296;5.0;7;13.0;1966;0.092290642;21;4346;2;165.0;1;2;131226.3319280899;0;0;0.5591464672167685;0;0;0;3549.6041549834617;4022.32912174484
8;3.0;80.20946128124658;45.80326644588509;12.0;7;13.0;2004;0.43788524;23;5735;3;1084.0;0;5;320399.9318415646;0;0;0.571045681073464;0;0;0;3994.5403786981415;4022.32912174484
8;1.0;40.61687806850811;19.121424325859845;9.0;4;16.0;1996;0.07542368;26;4439;1;1130.0;1;5;169831.4394444089;0;0;0.4707753336829069;0;1;0;4181.302146313555;4022.32912174484
8;2.0;59.809116876579644;35.24051528245901;10.0;15;17.0;1986;0.07542368;26;4439;1;1130.0;1;5;230562.29816913762;0;0;0.5892164459672646;0;1;0;3854.9691118984297;4022.32912174484
8;2.0;79.57466452385141;40.01931825088767;12.0;4;14.0;2002;0.43788524;23;5735;3;1084.0;0;5;356879.0083990236;0;0;0.5029153247500331;0;0;0;4484.83208235272;4022.32912174484
8;2.0;44.45457482140353;29.496176668417203;5.0;3;5.0;1969;0.219006007;28;6746;3;900.0;1;4;176376.65409859977;0;1;0.6635127382708806;0;0;0;3967.570375089489;4022.32912174484
8;2.0;44.14866320948336;30.630525944969783;5.0;1;5.0;1966;0.092290642;21;4346;2;165.0;1;2;182938.07252807;0;0;0.6938041543778881;0;0;0;4143.683165672251;4022.32912174484
8;3.0;85.38666833696891;51.70979033548499;10.0;8;14.0;2010;0.43788524;23;5735;3;1084.0;0;5;395069.0726419405;0;0;0.6055955963923795;0;0;0;4626.82383955824;4022.32912174484
8;2.0;38.518700620373146;25.789141186383844;6.0;4;12.0;1975;0.43788524;23;5735;3;1084.0;0;5;189158.65607697482;0;0;0.6695226155355709;0;0;0;4910.826508434343;4022.32912174484
8;1.0;42.751559685164224;22.932047841218786;7.0;8;17.0;2011;0.07542368;26;4439;1;1130.0;1;5;175771.38354891448;0;0;0.5364026016851201;0;1;0;4111.461309092571;4022.32912174484
8;3.0;105.05600785426222;57.87941142016077;15.0;7;13.0;2000;0.219006007;28;6746;3;900.0;1;4;536367.0364545523;0;1;0.5509386145764585;0;0;0;5105.534156586471;4022.32912174484
8;1.0;38.75485789027038;22.549915025672306;9.0;12;16.0;1990;0.43788524;23;5735;3;1084.0;0;5;180721.93163528846;0;0;0.5818603461150501;0;0;0;4663.207181586898;4022.32912174484
8;3.0;78.65343936893494;49.94567777704953;10.0;2;16.0;1982;0.092290642;21;4346;2;165.0;1;2;324342.21965953906;0;0;0.6350094563922674;0;0;0;4123.687689462206;4022.32912174484
8;2.0;47.35903713816721;32.301729423678644;6.0;3;12.0;1979;0.07542368;26;4439;1;1130.0;1;5;86661.37163593883;0;0;0.6820605184484694;0;1;0;1829.8803538405853;4022.32912174484
8;2.0;49.50851434558696;32.421213961834184;6.0;6;12.0;1972;0.219006007;28;6746;3;900.0;1;4;189642.59331443725;0;1;0.6548613787019063;0;0;0;3830.50462776291;4022.32912174484
8;1.0;39.58445590212358;20.9205468722652;9.0;10;12.0;1970;0.07542368;26;4439;1;1130.0;1;5;162543.99188881097;0;0;0.5285040906964412;0;1;0;4106.258079957365;4022.32912174484
8;2.0;61.224450307153475;31.941642453244533;10.0;6;16.0;1982;0.07542368;26;4439;1;1130.0;1;5;84577.91866929721;0;0;0.5217138298996287;0;1;0;1381.4402292708721;4022.32912174484
8;2.0;48.406418400424;30.717759806481556;5.0;13;13.0;1968;0.07542368;26;4439;1;1130.0;1;5;212792.29258572945;0;0;0.6345803061152009;0;1;0;4395.952016641362;4022.32912174484
8;2.0;52.483891447663105;33.97829877066566;9.0;9;12.0;1985;0.43788524;23;5735;3;1084.0;0;5;201654.7261110164;0;0;0.6474043336620493;0;0;0;3842.2213092203033;4022.32912174484
8;1.0;30.61273973919336;21.232554588586005;5.0;8;9.0;1972;0.07542368;26;4439;1;1130.0;1;5;131582.13885360447;0;0;0.6935855715456287;0;1;0;4298.280388316255;4022.32912174484
8;1.0;40.04401639324673;22.012361065589342;7.0;16;17.0;2011;0.07542368;26;4439;1;1130.0;1;5;101530.29698252404;0;0;0.5497041268143533;0;1;0;2535.467371341071;4022.32912174484
8;1.0;40.911546774066814;19.251156079544845;8.0;12;17.0;2016;0.43788524;23;5735;3;1084.0;0;5;158318.38108603648;0;0;0.4705555667660029;0;0;0;3869.772559819029;4022.32912174484
8;1.0;42.48928566774824;20.694328418061264;7.0;10;14.0;2011;0.092290642;21;4346;2;165.0;1;2;151069.4758724529;0;0;0.4870481603264379;0;0;0;3555.472244315068;4022.32912174484
8;1.0;35.714199387614286;23.603388310163112;6.0;3;9.0;1970;0.43788524;23;5735;3;1084.0;0;5;161307.525553652;0;0;0.6608964701683552;0;0;0;4516.621632839782;4022.32912174484
8;3.0;88.05911683825964;55.802873257607615;10.0;12;17.0;2011;0.092290642;21;4346;2;165.0;1;2;387464.46789508435;0;0;0.6336978527743145;0;0;0;4400.049441862448;4022.32912174484
8;3.0;75.51564456766054;46.49376004660294;10.0;1;16.0;1983;0.07542368;26;4439;1;1130.0;1;5;247782.6834689995;0;0;0.6156838137684891;0;1;0;3281.2099385179854;4022.32912174484
8;1.0;42.09263250090178;21.41791907978977;8.0;13;14.0;1980;0.07542368;26;4439;1;1130.0;1;5;165562.70972117723;0;0;0.5088282154681325;0;1;0;3933.294258030316;4022.32912174484
8;2.0;43.928314108881295;23.36959071051193;5.0;8;14.0;1974;0.07542368;26;4439;1;1130.0;1;5;178712.22782206844;0;0;0.5319937990924886;0;1;0;4068.2696672380816;4022.32912174484
8;1.0;43.11298563019603;24.44168926899333;8.0;1;12.0;1979;0.219006007;28;6746;3;900.0;1;4;142294.534169535;0;1;0.5669217501808677;0;0;0;3300.5029016100643;4022.32912174484
8;1.0;38.87446464457707;19.04761185502673;8.0;11;17.0;1993;0.219006007;28;6746;3;900.0;1;4;170851.18046692546;0;1;0.4899774705369183;0;0;0;4394.946194860563;4022.32912174484
8;2.0;52.816343901035566;31.435229899934374;8.0;4;14.0;1998;0.07542368;26;4439;1;1130.0;1;5;242133.24571654844;0;0;0.5951799685119444;0;1;0;4584.437843146522;4022.32912174484
8;1.0;41.4841535322816;19.494952992276406;9.0;14;23.0;2006;0.43788524;23;5735;3;1084.0;0;5;203511.51511893605;0;0;0.4699373455241427;0;0;0;4905.765160679248;4022.32912174484
8;2.0;48.52205218352592;34.607870701015685;6.0;2;12.0;1981;0.43788524;23;5735;3;1084.0;0;5;217799.386127724;0;0;0.71324004537396;0;0;0;4488.668065891711;4022.32912174484
8;1.0;39.32125624909885;20.996290411468735;7.0;7;13.0;2003;0.07542368;26;4439;1;1130.0;1;5;163048.3550947999;0;0;0.5339679454404491;0;1;0;4146.570345105303;4022.32912174484
8;3.0;54.21417436496355;43.609961049665394;6.0;3;9.0;1981;0.219006007;28;6746;3;900.0;1;4;224248.3813696932;0;1;0.8044014606971266;0;0;0;4136.342275731787;4022.32912174484
8;1.0;42.0126943974842;20.88717009370839;8.0;5;14.0;2009;0.07542368;26;4439;1;1130.0;1;5;194684.33939886765;0;0;0.4971633072636054;0;1;0;4633.940816957594;4022.32912174484
8;1.0;41.241272026490414;19.273763788580478;9.0;2;16.0;1998;0.07542368;26;4439;1;1130.0;1;5;158608.1062489614;0;0;0.4673416420376269;0;1;0;3845.858734596814;4022.32912174484
8;2.0;47.88941591424847;29.316855739973878;6.0;4;9.0;1981;0.219006007;28;6746;3;900.0;1;4;197755.24994448366;0;1;0.6121781855195122;0;0;0;4129.414530730282;4022.32912174484
8;1.0;42.94487202868464;20.556007683888083;8.0;6;17.0;1993;0.219006007;28;6746;3;900.0;1;4;151194.60706052624;0;1;0.4786603548418513;0;0;0;3520.6673094644957;4022.32912174484
8;2.0;56.62792234926596;33.02256843497974;8.0;3;14.0;1990;0.43788524;23;5735;3;1084.0;0;5;213295.25916093445;0;0;0.5831499208342013;0;0;0;3766.609303540858;4022.32912174484
8;2.0;64.13088535255868;34.92448465614988;12.0;14;14.0;2010;0.092290642;21;4346;2;165.0;1;2;290513.4647015928;0;0;0.5445813583291887;0;0;0;4530.00863943323;4022.32912174484
8;1.0;41.59219934158115;25.67833926627541;8.0;5;16.0;1983;0.07542368;26;4439;1;1130.0;1;5;151959.71208966756;0;0;0.6173835400092413;0;1;0;3653.562795313597;4022.32912174484
8;1.0;37.687318335627324;23.26753000750479;8.0;8;17.0;1999;0.43788524;23;5735;3;1084.0;0;5;163604.04795173075;0;0;0.6173835400092413;0;0;0;4341.090190995875;4022.32912174484
8;1.0;39.673511878680394;20.006820662680205;7.0;12;12.0;2008;0.07542368;26;4439;1;1130.0;1;5;192076.40239574574;0;0;0.5042866062339039;0;1;0;4841.426768144593;4022.32912174484
8;1.0;41.55312394606192;19.146716700530735;7.0;9;9.0;1990;0.07542368;26;4439;1;1130.0;1;5;156749.80856118046;0;0;0.4607768293277818;0;1;0;3772.2749501252833;4022.32912174484
8;1.0;40.95681432336802;20.13436585004861;7.0;9;14.0;2007;0.07542368;26;4439;1;1130.0;1;5;203513.51080409862;0;0;0.4915999005948296;0;1;0;4968.9780361648745;4022.32912174484
8;1.0;43.88463985760105;24.74541288946272;8.0;5;14.0;1987;0.07542368;26;4439;1;1130.0;1;5;165879.32469508823;0;0;0.563874124745191;0;1;0;3779.8948614672763;4022.32912174484
8;3.0;78.5475915210843;41.42345814822324;8.0;12;14.0;1995;0.219006007;28;6746;3;900.0;1;4;142601.394004748;0;1;0.5273676422924318;0;0;0;1815.4776135493591;4022.32912174484
8;1.0;39.18277210246964;24.190798547998053;8.0;7;17.0;2009;0.092290642;21;4346;2;165.0;1;2;162575.90507577494;0;0;0.6173835400092413;0;0;0;4149.168023400977;4022.32912174484
8;2.0;55.06075809647807;30.788829508956965;8.0;10;16.0;1985;0.43788524;23;5735;3;1084.0;0;5;166469.3651197984;0;0;0.5591791790263483;0;0;0;3023.375828355086;4022.32912174484
8;3.0;64.05808660786145;43.89723656615614;6.0;5;9.0;1976;0.07542368;26;4439;1;1130.0;1;5;224325.7980532151;0;0;0.6852723659212279;0;1;0;3501.9122476518833;4022.32912174484
8;3.0;79.88194230809025;57.63278895188968;8.0;1;7.0;1998;0.07542368;26;4439;1;1130.0;1;5;258478.4769774893;0;0;0.7214745571609965;0;1;0;3235.7560358332853;4022.32912174484
8;1.0;38.47644851752253;23.80330367278748;9.0;7;13.0;1971;0.092290642;21;4346;2;165.0;1;2;177869.81096304828;0;0;0.6186460702563865;0;0;0;4622.822994748196;4022.32912174484
8;3.0;68.91886423260661;46.04786248636545;9.0;3;12.0;1969;0.43788524;23;5735;3;1084.0;0;5;238328.5374627497;0;0;0.6681459858501191;0;0;0;3458.1030914608814;4022.32912174484
8;3.0;68.51354878056793;47.981559079850655;6.0;2;12.0;1979;0.43788524;23;5735;3;1084.0;0;5;250072.80346605985;0;0;0.7003221980738993;0;0;0;3649.975923258356;4022.32912174484
8;2.0;46.23105220207222;26.159755273962823;5.0;6;13.0;1968;0.092290642;21;4346;2;165.0;1;2;186505.82739276762;0;0;0.5658481481152674;0;0;0;4034.2111742896445;4022.32912174484
8;3.0;83.21948767655502;46.83628783348282;11.0;14;14.0;2010;0.092290642;21;4346;2;165.0;1;2;396107.47863712296;0;0;0.5628043279420207;0;0;0;4759.792323844313;4022.32912174484
8;2.0;44.966816574673956;28.41029907404075;6.0;3;9.0;1979;0.219006007;28;6746;3;900.0;1;4;200029.48391893343;0;1;0.6318058790499724;0;0;0;4448.37992004071;4022.32912174484
8;2.0;46.98982040423668;32.84982526167725;5.0;9;9.0;1971;0.07542368;26;4439;1;1130.0;1;5;166394.25491838928;0;0;0.699083864953769;0;1;0;3541.0702464269666;4022.32912174484
8;3.0;52.74179997810934;37.35091936339497;5.0;2;9.0;1975;0.43788524;23;5735;3;1084.0;0;5;199367.9106570596;0;0;0.7081843884527566;0;0;0;3780.0740729328145;4022.32912174484
8;2.0;43.943526050655;26.56620990433233;5.0;4;9.0;1971;0.07542368;26;4439;1;1130.0;1;5;202131.2625618946;0;0;0.6045534414718717;0;1;0;4599.796164033171;4022.32912174484
8;2.0;58.08743954803929;30.82987525676577;11.0;15;16.0;1982;0.07542368;26;4439;1;1130.0;1;5;227600.96192885804;0;0;0.5307494270128561;0;1;0;3918.247450735511;4022.32912174484
8;2.0;56.299413902313105;34.53839009244128;10.0;6;14.0;2007;0.092290642;21;4346;2;165.0;1;2;307491.78850285144;0;0;0.6134769031942311;0;0;0;5461.722728346518;4022.32912174484
8;1.0;35.953395960424025;18.46202618998754;6.0;2;9.0;1978;0.219006007;28;6746;3;900.0;1;4;173298.50335530835;0;1;0.5134988141401094;0;0;0;4820.087191375969;4022.32912174484
8;1.0;42.33094763460174;24.26069598519052;8.0;6;12.0;1982;0.07542368;26;4439;1;1130.0;1;5;184679.46314081489;0;0;0.5731196049426397;0;1;0;4362.752866648703;4022.32912174484
8;3.0;59.50448282333998;43.7784886722217;5.0;4;5.0;1969;0.07542368;26;4439;1;1130.0;1;5;213219.5220627629;0;0;0.7357174887511175;0;1;0;3583.251411423576;4022.32912174484
8;2.0;46.87393392180812;30.417718685180674;5.0;4;12.0;1968;0.07542368;26;4439;1;1130.0;1;5;180103.8576612235;0;0;0.6489260904775227;0;1;0;3842.3030156090676;4022.32912174484
8;2.0;49.393302276005485;32.42120731095986;8.0;10;14.0;1975;0.219006007;28;6746;3;900.0;1;4;207423.8399098474;0;1;0.6563887372784465;0;0;0;4199.43252125118;4022.32912174484
8;1.0;37.57670717425618;20.424835353364735;6.0;7;13.0;1962;0.43788524;23;5735;3;1084.0;0;5;145747.62465229008;0;0;0.5435504302877768;0;0;0;3878.669410185623;4022.32912174484
8;1.0;41.0725240010962;20.01232005359165;7.0;7;13.0;2010;0.219006007;28;6746;3;900.0;1;4;165306.11097803124;0;1;0.4872434928288686;0;0;0;4024.737096108808;4022.32912174484
8;3.0;61.17532784014078;46.05309653287487;5.0;11;13.0;1972;0.07542368;26;4439;1;1130.0;1;5;215729.4025085758;0;0;0.7528050630675441;0;1;0;3526.4118742821493;4022.32912174484
8;2.0;56.972528806863096;30.65220531622201;8.0;7;13.0;1983;0.07542368;26;4439;1;1130.0;1;5;241626.1496805088;0;0;0.5380172858419714;0;1;0;4241.099258550056;4022.32912174484
8;2.0;47.69968731361677;31.89140201269905;5.0;8;9.0;1969;0.07542368;26;4439;1;1130.0;1;5;181080.91175922734;0;0;0.6685872341891652;0;1;0;3796.2704151214507;4022.32912174484
8;2.0;52.408683647063796;33.69686013844536;8.0;9;14.0;1976;0.07542368;26;4439;1;1130.0;1;5;185700.27313328974;0;0;0.6429632990855176;0;1;0;3543.3111501874864;4022.32912174484
8;1.0;32.330333302772885;21.141703519115573;6.0;8;9.0;1980;0.219006007;28;6746;3;900.0;1;4;153824.02047663243;0;1;0.6539277934787733;0;0;0;4757.885390047599;4022.32912174484
8;1.0;36.02210167494589;17.056229225416985;9.0;5;14.0;2010;0.43788524;23;5735;3;1084.0;0;5;175501.75109333955;0;0;0.4734934507522071;0;0;0;4872.057512829814;4022.32912174484
8;2.0;42.52843260436956;30.941262753059704;4.0;3;9.0;1971;0.07542368;26;4439;1;1130.0;1;5;202996.85132909234;0;0;0.7275429837938739;0;1;0;4773.203217186883;4022.32912174484
8;3.0;77.8374656361393;47.07977266364654;10.0;2;16.0;1982;0.092290642;21;4346;2;165.0;1;2;314360.9278350335;0;0;0.6048471938144372;0;0;0;4038.6840098899406;4022.32912174484
8;2.0;56.749201583161316;31.849880402768154;8.0;24;25.0;2015;0.092290642;21;4346;2;165.0;1;2;147274.36971674007;0;0;0.5612392688220424;0;0;0;2595.179590340518;4022.32912174484
8;4.0;77.8211713871026;50.59635552189907;8.0;2;9.0;1976;0.07542368;26;4439;1;1130.0;1;5;89683.29678154824;0;0;0.6501618341134926;0;1;0;1152.427998486946;4022.32912174484
8;1.0;32.726125177153826;21.689916969652057;6.0;9;9.0;1979;0.07542368;26;4439;1;1130.0;1;5;160716.61637948468;0;0;0.6627707023743169;0;1;0;4910.95769845925;4022.32912174484
8;3.0;65.78645582631735;49.0502182321498;6.0;8;12.0;1978;0.219006007;28;6746;3;900.0;1;4;269029.39152348076;0;1;0.7455975187605053;0;0;0;4089.434339398744;4022.32912174484
8;1.0;37.15214287014055;21.45779835442465;9.0;7;16.0;1981;0.219006007;28;6746;3;900.0;1;4;155195.08290725586;0;1;0.5775655641029105;0;0;0;4177.284832525428;4022.32912174484
8;2.0;59.16289047319075;34.387350905246336;11.0;13;14.0;1962;0.07542368;26;4439;1;1130.0;1;5;265393.24325355893;0;0;0.5812317591350397;0;1;0;4485.805901823205;4022.32912174484
8;2.0;54.32527086633293;34.371772696799106;11.0;10;20.0;2011;0.07542368;26;4439;1;1130.0;1;5;251156.2938753941;0;0;0.6327031996098222;0;1;0;4623.194507273843;4022.32912174484
8;1.0;42.735195733321426;23.711704430815498;8.0;10;17.0;1991;0.43788524;23;5735;3;1084.0;0;5;189236.62540197733;0;0;0.5548518972226689;0;0;0;4428.121181025176;4022.32912174484
8;3.0;62.056610816071434;45.869547676769066;6.0;8;9.0;1978;0.07542368;26;4439;1;1130.0;1;5;222914.78317680594;0;0;0.7391565068340755;0;1;0;3592.119844209659;4022.32912174484
8;1.0;43.335323290834474;26.75451530074031;8.0;2;14.0;2010;0.07542368;26;4439;1;1130.0;1;5;193574.67282910907;0;0;0.6173835400092413;0;1;0;4466.902704982256;4022.32912174484
8;2.0;48.47069493308249;32.82041807670614;5.0;3;5.0;1965;0.092290642;21;4346;2;165.0;1;2;88173.67118698527;0;0;0.6771187853200216;0;0;0;1819.112998250093;4022.32912174484
8;1.0;36.288029270425184;25.891884397013587;5.0;2;5.0;1962;0.43788524;23;5735;3;1084.0;0;5;136477.72431145306;0;0;0.7135103481112854;0;0;0;3760.9571821714408;4022.32912174484
8;1.0;38.170980653274185;22.807333347502407;9.0;13;13.0;1970;0.43788524;23;5735;3;1084.0;0;5;148342.6112878998;0;0;0.5975045167079318;0;0;0;3886.2667070403245;4022.32912174484
8;1.0;38.02206718558652;23.472027112728515;7.0;12;17.0;2008;0.092290642;21;4346;2;165.0;1;2;181726.76398587693;0;0;0.6173264330463951;0;0;0;4779.507728994973;4022.32912174484
8;1.0;50.39086246147125;41.642897772708224;0.0;32;32.0;2008;0.092290642;21;4346;2;165.0;1;2;97480.84579121423;0;0;0.8263977979052908;0;0;0;1934.4944902609652;4022.32912174484
8;3.0;85.14293947844845;44.352415936276294;10.0;9;14.0;2006;0.092290642;21;4346;2;165.0;1;2;402907.39050514007;0;0;0.5209171330936121;0;0;0;4732.1292049956155;4022.32912174484
8;1.0;34.18953201717644;19.238368050777364;5.0;6;13.0;1966;0.092290642;21;4346;2;165.0;1;2;149242.53059124632;0;0;0.5626976128574156;0;0;0;4365.15277589259;4022.32912174484
8;1.0;40.31327344692164;19.751439618195274;7.0;12;17.0;2002;0.43788524;23;5735;3;1084.0;0;5;188108.3826147756;0;0;0.4899487917844466;0;0;0;4666.164926111693;4022.32912174484
8;3.0;62.648890469405295;46.34033303220767;6.0;2;9.0;1968;0.07542368;26;4439;1;1130.0;1;5;208781.2990766896;0;0;0.7396832200059162;0;1;0;3332.5617981797836;4022.32912174484
8;2.0;48.07474634100133;31.414140850521086;5.0;9;12.0;1969;0.07542368;26;4439;1;1130.0;1;5;200777.31909399122;0;0;0.6534437150785136;0;1;0;4176.357326356915;4022.32912174484
8;4.0;101.52844405581543;95.00302998138788;10.0;7;13.0;2010;0.092290642;21;4346;2;165.0;1;2;406384.44520531216;0;0;0.935728217494989;0;0;0;4002.665942382626;4022.32912174484
8;3.0;85.38934941584036;55.36994386245418;10.0;14;17.0;2007;0.092290642;21;4346;2;165.0;1;2;351890.8646798223;0;0;0.6484408681088117;0;0;0;4121.015877122304;4022.32912174484
8;1.0;34.21430947937746;21.97064526934445;6.0;7;9.0;1967;0.07542368;26;4439;1;1130.0;1;5;151394.24685091156;0;0;0.6421478499394286;0;1;0;4424.88096806875;4022.32912174484
8;1.0;39.11152356792614;19.91243360052404;6.0;6;9.0;1974;0.219006007;28;6746;3;900.0;1;4;163122.4056044012;0;1;0.5091193536846379;0;0;0;4170.6993418730335;4022.32912174484
8;3.0;110.92314406832728;66.59454130033912;12.0;6;14.0;2004;0.43788524;23;5735;3;1084.0;0;5;483365.31058529724;0;0;0.6003665137666645;0;0;0;4357.659662870268;4022.32912174484
8;1.0;41.72439128048997;22.71446905428964;8.0;2;14.0;1985;0.07542368;26;4439;1;1130.0;1;5;152573.6989041309;0;0;0.5443930602029122;0;1;0;3656.7028115152702;4022.32912174484
8;2.0;46.488801951450824;29.192200614885863;6.0;11;13.0;1969;0.07542368;26;4439;1;1130.0;1;5;176806.64344581266;0;0;0.6279404800616685;0;1;0;3803.2092896361437;4022.32912174484
8;4.0;102.11957123848228;64.05178005773361;10.0;5;22.0;2004;0.43788524;23;5735;3;1084.0;0;5;450121.3188310829;0;0;0.6272233547490319;0;0;0;4407.787002747043;4022.32912174484
8;2.0;43.39205337240857;31.55079846320894;4.0;3;5.0;1967;0.07542368;26;4439;1;1130.0;1;5;160868.80967745476;0;0;0.7271100584345923;0;1;0;3707.333421094688;4022.32912174484
